   0.41433300  0.62583900  0.53305400
   0.32220300  0.59237400  0.51826200
   0.47134400  0.54527900  0.52632300
   0.41433222  0.62583708  0.53305362
   0.32223347  0.59238255  0.51826664
   0.47132594  0.54530115  0.52632451
   0.41433069  0.62583328  0.53305287
   0.32229402  0.59239963  0.51827561
   0.47128999  0.54534483  0.52632747
   0.41432841  0.62582768  0.53305177
   0.32238365  0.59242490  0.51828878
   0.47123673  0.54540929  0.52633183
   0.41432544  0.62582035  0.53305035
   0.32250089  0.59245799  0.51830592
   0.47116708  0.54549349  0.52633751
   0.41432181  0.62581141  0.53304861
   0.32264384  0.59249833  0.51832677
   0.47108215  0.54559604  0.52634442
   0.41431759  0.62580103  0.53304660
   0.32281010  0.59254528  0.51835096
   0.47098341  0.54571527  0.52635243
   0.41431285  0.62578936  0.53304435
   0.32299694  0.59259801  0.51837809
   0.47087243  0.54584918  0.52636138
   0.41430767  0.62577662  0.53304189
   0.32320112  0.59265560  0.51840766
   0.47075114  0.54599548  0.52637112
   0.41430214  0.62576302  0.53303927
   0.32341911  0.59271704  0.51843917
   0.47062168  0.54615162  0.52638148
   0.41429635  0.62574880  0.53303654
   0.32364705  0.59278124  0.51847204
   0.47048628  0.54631489  0.52639227
   0.41429042  0.62573423  0.53303375
   0.32388084  0.59284699  0.51850569
   0.47034736  0.54648235  0.52640329
   0.41428446  0.62571955  0.53303095
   0.32411621  0.59291315  0.51853947
   0.47020751  0.54665097  0.52641431
   0.41427856  0.62570506  0.53302820
   0.32434877  0.59297842  0.51857275
   0.47006929  0.54681762  0.52642511
   0.41427285  0.62569101  0.53302554
   0.32457415  0.59304154  0.51860485
   0.46993528  0.54697926  0.52643549
   0.41426743  0.62567768  0.53302304
   0.32478807  0.59310124  0.51863513
   0.46980799  0.54713286  0.52644527
   0.41426242  0.62566533  0.53302074
   0.32498636  0.59315628  0.51866296
   0.46968988  0.54727543  0.52645420
   0.41425791  0.62565420  0.53301870
   0.32516512  0.59320560  0.51868776
   0.46958326  0.54740417  0.52646211
   0.41425400  0.62564452  0.53301695
   0.32532072  0.59324816  0.51870900
   0.46949026  0.54751646  0.52646878
   0.41425077  0.62563650  0.53301554
   0.32544996  0.59328299  0.51872622
   0.46941277  0.54761002  0.52647408
   0.41424828  0.62563029  0.53301451
   0.32555019  0.59330937  0.51873901
   0.46935237  0.54768297  0.52647785
   0.41424659  0.62562603  0.53301387
   0.32561935  0.59332668  0.51874707
   0.46931026  0.54773382  0.52647998
   0.41424573  0.62562382  0.53301365
   0.32565595  0.59333446  0.51875018
   0.46928737  0.54776145  0.52648039
   0.41424572  0.62562370  0.53301386
   0.32565920  0.59333251  0.51874821
   0.46928420  0.54776530  0.52647905
   0.41424657  0.62562568  0.53301449
   0.32562912  0.59332080  0.51874117
   0.46930077  0.54774532  0.52647594
   0.41424824  0.62562972  0.53301555
   0.32556639  0.59329956  0.51872916
   0.46933672  0.54770192  0.52647111
   0.41425071  0.62563574  0.53301700
   0.32547235  0.59326921  0.51871239
   0.46939131  0.54763603  0.52646460
   0.41425391  0.62564360  0.53301883
   0.32534899  0.59323035  0.51869115
   0.46946346  0.54754901  0.52645654
   0.41425778  0.62565316  0.53302101
   0.32519891  0.59318376  0.51866581
   0.46955168  0.54744264  0.52644704
   0.41426222  0.62566422  0.53302349
   0.32502522  0.59313034  0.51863685
   0.46965420  0.54731909  0.52643625
   0.41426716  0.62567656  0.53302624
   0.32483149  0.59307114  0.51860480
   0.46976895  0.54718086  0.52642438
   0.41427248  0.62568994  0.53302920
   0.32462159  0.59300724  0.51857024
   0.46989367  0.54703070  0.52641163
