  free energy    TOTEN  =       -14.22223404 eV
  free energy    TOTEN  =       -14.22223385 eV
  free  energy   TOTEN  =       -14.222234 eV
% ion-electron   TOTEN  =       -14.222234  see above
  free energy    TOTEN  =       -14.22215957 eV
  free energy    TOTEN  =       -14.22215721 eV
  free energy    TOTEN  =       -14.22215698 eV
  free energy    TOTEN  =       -14.22215745 eV
  free  energy   TOTEN  =       -14.222157 eV
% ion-electron   TOTEN  =       -14.222157  see above
  free energy    TOTEN  =       -14.22151163 eV
  free energy    TOTEN  =       -14.22150739 eV
  free energy    TOTEN  =       -14.22150730 eV
  free energy    TOTEN  =       -14.22150746 eV
  free  energy   TOTEN  =       -14.221507 eV
% ion-electron   TOTEN  =       -14.221507  see above
  free energy    TOTEN  =       -14.22032559 eV
  free energy    TOTEN  =       -14.22032483 eV
  free energy    TOTEN  =       -14.22032455 eV
  free energy    TOTEN  =       -14.22032457 eV
  free  energy   TOTEN  =       -14.220325 eV
% ion-electron   TOTEN  =       -14.220325  see above
  free energy    TOTEN  =       -14.21868950 eV
  free energy    TOTEN  =       -14.21869046 eV
  free energy    TOTEN  =       -14.21869016 eV
  free energy    TOTEN  =       -14.21869007 eV
  free  energy   TOTEN  =       -14.218690 eV
% ion-electron   TOTEN  =       -14.218690  see above
  free energy    TOTEN  =       -14.21672267 eV
  free energy    TOTEN  =       -14.21672278 eV
  free energy    TOTEN  =       -14.21672329 eV
  free energy    TOTEN  =       -14.21672328 eV
  free  energy   TOTEN  =       -14.216723 eV
% ion-electron   TOTEN  =       -14.216723  see above
  free energy    TOTEN  =       -14.21456951 eV
  free energy    TOTEN  =       -14.21456780 eV
  free energy    TOTEN  =       -14.21456821 eV
  free energy    TOTEN  =       -14.21456838 eV
  free  energy   TOTEN  =       -14.214568 eV
% ion-electron   TOTEN  =       -14.214568  see above
  free energy    TOTEN  =       -14.21239239 eV
  free energy    TOTEN  =       -14.21239224 eV
  free energy    TOTEN  =       -14.21239240 eV
  free energy    TOTEN  =       -14.21239240 eV
  free  energy   TOTEN  =       -14.212392 eV
% ion-electron   TOTEN  =       -14.212392  see above
  free energy    TOTEN  =       -14.21037043 eV
  free energy    TOTEN  =       -14.21037046 eV
  free energy    TOTEN  =       -14.21037043 eV
  free energy    TOTEN  =       -14.21037051 eV
  free  energy   TOTEN  =       -14.210371 eV
% ion-electron   TOTEN  =       -14.210371  see above
  free energy    TOTEN  =       -14.20866629 eV
  free energy    TOTEN  =       -14.20866608 eV
  free energy    TOTEN  =       -14.20866612 eV
  free energy    TOTEN  =       -14.20866611 eV
  free  energy   TOTEN  =       -14.208666 eV
% ion-electron   TOTEN  =       -14.208666  see above
  free energy    TOTEN  =       -14.20741896 eV
  free energy    TOTEN  =       -14.20741948 eV
  free energy    TOTEN  =       -14.20741952 eV
  free energy    TOTEN  =       -14.20741937 eV
  free  energy   TOTEN  =       -14.207419 eV
% ion-electron   TOTEN  =       -14.207419  see above
  free energy    TOTEN  =       -14.20673298 eV
  free energy    TOTEN  =       -14.20673423 eV
  free energy    TOTEN  =       -14.20673428 eV
  free energy    TOTEN  =       -14.20673411 eV
  free  energy   TOTEN  =       -14.206734 eV
% ion-electron   TOTEN  =       -14.206734  see above
  free energy    TOTEN  =       -14.20667045 eV
  free energy    TOTEN  =       -14.20666986 eV
  free energy    TOTEN  =       -14.20667001 eV
  free energy    TOTEN  =       -14.20667001 eV
  free  energy   TOTEN  =       -14.206670 eV
% ion-electron   TOTEN  =       -14.206670  see above
  free energy    TOTEN  =       -14.20723126 eV
  free energy    TOTEN  =       -14.20722954 eV
  free energy    TOTEN  =       -14.20722955 eV
  free energy    TOTEN  =       -14.20722959 eV
  free  energy   TOTEN  =       -14.207230 eV
% ion-electron   TOTEN  =       -14.207230  see above
  free energy    TOTEN  =       -14.20836614 eV
  free energy    TOTEN  =       -14.20836627 eV
  free energy    TOTEN  =       -14.20836629 eV
  free energy    TOTEN  =       -14.20836639 eV
  free  energy   TOTEN  =       -14.208366 eV
% ion-electron   TOTEN  =       -14.208366  see above
  free energy    TOTEN  =       -14.20998540 eV
  free energy    TOTEN  =       -14.20998591 eV
  free energy    TOTEN  =       -14.20998604 eV
  free energy    TOTEN  =       -14.20998610 eV
  free  energy   TOTEN  =       -14.209986 eV
% ion-electron   TOTEN  =       -14.209986  see above
  free energy    TOTEN  =       -14.21195450 eV
  free energy    TOTEN  =       -14.21195478 eV
  free energy    TOTEN  =       -14.21195472 eV
  free energy    TOTEN  =       -14.21195471 eV
  free  energy   TOTEN  =       -14.211955 eV
% ion-electron   TOTEN  =       -14.211955  see above
  free energy    TOTEN  =       -14.21411245 eV
  free energy    TOTEN  =       -14.21411250 eV
  free energy    TOTEN  =       -14.21411255 eV
  free energy    TOTEN  =       -14.21411258 eV
  free  energy   TOTEN  =       -14.214113 eV
% ion-electron   TOTEN  =       -14.214113  see above
  free energy    TOTEN  =       -14.21628530 eV
  free energy    TOTEN  =       -14.21628552 eV
  free energy    TOTEN  =       -14.21628558 eV
  free energy    TOTEN  =       -14.21628565 eV
  free  energy   TOTEN  =       -14.216286 eV
% ion-electron   TOTEN  =       -14.216286  see above
  free energy    TOTEN  =       -14.21830417 eV
  free energy    TOTEN  =       -14.21830419 eV
  free energy    TOTEN  =       -14.21830425 eV
  free energy    TOTEN  =       -14.21830428 eV
  free  energy   TOTEN  =       -14.218304 eV
% ion-electron   TOTEN  =       -14.218304  see above
  free energy    TOTEN  =       -14.22001892 eV
  free energy    TOTEN  =       -14.22001889 eV
  free energy    TOTEN  =       -14.22001898 eV
  free energy    TOTEN  =       -14.22001901 eV
  free  energy   TOTEN  =       -14.220019 eV
% ion-electron   TOTEN  =       -14.220019  see above
  free energy    TOTEN  =       -14.22130333 eV
  free energy    TOTEN  =       -14.22130340 eV
  free energy    TOTEN  =       -14.22130344 eV
  free energy    TOTEN  =       -14.22130350 eV
  free  energy   TOTEN  =       -14.221303 eV
% ion-electron   TOTEN  =       -14.221303  see above
  free energy    TOTEN  =       -14.22206679 eV
  free energy    TOTEN  =       -14.22206705 eV
  free energy    TOTEN  =       -14.22206702 eV
  free energy    TOTEN  =       -14.22206708 eV
  free  energy   TOTEN  =       -14.222067 eV
% ion-electron   TOTEN  =       -14.222067  see above
  free energy    TOTEN  =       -14.22226451 eV
  free energy    TOTEN  =       -14.22226412 eV
  free energy    TOTEN  =       -14.22226417 eV
  free energy    TOTEN  =       -14.22226449 eV
  free  energy   TOTEN  =       -14.222264 eV
% ion-electron   TOTEN  =       -14.222264  see above
  free energy    TOTEN  =       -14.22188744 eV
  free energy    TOTEN  =       -14.22188683 eV
  free energy    TOTEN  =       -14.22188692 eV
  free energy    TOTEN  =       -14.22188697 eV
  free  energy   TOTEN  =       -14.221887 eV
% ion-electron   TOTEN  =       -14.221887  see above
  free energy    TOTEN  =       -14.22097066 eV
  free energy    TOTEN  =       -14.22097060 eV
  free energy    TOTEN  =       -14.22097072 eV
  free energy    TOTEN  =       -14.22097079 eV
  free  energy   TOTEN  =       -14.220971 eV
% ion-electron   TOTEN  =       -14.220971  see above
  free energy    TOTEN  =       -14.21958992 eV
  free energy    TOTEN  =       -14.21959000 eV
  free energy    TOTEN  =       -14.21958993 eV
  free energy    TOTEN  =       -14.21958995 eV
  free  energy   TOTEN  =       -14.219590 eV
% ion-electron   TOTEN  =       -14.219590  see above
  free energy    TOTEN  =       -14.21785153 eV
  free energy    TOTEN  =       -14.21785166 eV
  free energy    TOTEN  =       -14.21785155 eV
  free energy    TOTEN  =       -14.21785149 eV
  free  energy   TOTEN  =       -14.217851 eV
% ion-electron   TOTEN  =       -14.217851  see above
  free energy    TOTEN  =       -14.21588055 eV
  free energy    TOTEN  =       -14.21588189 eV
  free energy    TOTEN  =       -14.21588195 eV
  free energy    TOTEN  =       -14.21588200 eV
  free  energy   TOTEN  =       -14.215882 eV
% ion-electron   TOTEN  =       -14.215882  see above
  free energy    TOTEN  =       -14.21382304 eV
  free energy    TOTEN  =       -14.21382333 eV
  free energy    TOTEN  =       -14.21382341 eV
  free energy    TOTEN  =       -14.21382348 eV
  free  energy   TOTEN  =       -14.213823 eV
% ion-electron   TOTEN  =       -14.213823  see above
  free energy    TOTEN  =       -14.21181498 eV
  free energy    TOTEN  =       -14.21181552 eV
  free energy    TOTEN  =       -14.21181558 eV
  free energy    TOTEN  =       -14.21181566 eV
  free  energy   TOTEN  =       -14.211816 eV
% ion-electron   TOTEN  =       -14.211816  see above
  free energy    TOTEN  =       -14.20999280 eV
  free energy    TOTEN  =       -14.20999314 eV
  free energy    TOTEN  =       -14.20999315 eV
  free energy    TOTEN  =       -14.20999320 eV
  free  energy   TOTEN  =       -14.209993 eV
% ion-electron   TOTEN  =       -14.209993  see above
  free energy    TOTEN  =       -14.20847782 eV
  free energy    TOTEN  =       -14.20847793 eV
  free energy    TOTEN  =       -14.20847821 eV
  free energy    TOTEN  =       -14.20847822 eV
  free  energy   TOTEN  =       -14.208478 eV
% ion-electron   TOTEN  =       -14.208478  see above
  free energy    TOTEN  =       -14.20736970 eV
  free energy    TOTEN  =       -14.20736986 eV
  free energy    TOTEN  =       -14.20736990 eV
  free energy    TOTEN  =       -14.20737002 eV
  free  energy   TOTEN  =       -14.207370 eV
% ion-electron   TOTEN  =       -14.207370  see above
  free energy    TOTEN  =       -14.20673988 eV
  free energy    TOTEN  =       -14.20674057 eV
  free energy    TOTEN  =       -14.20674055 eV
  free energy    TOTEN  =       -14.20674062 eV
  free  energy   TOTEN  =       -14.206741 eV
% ion-electron   TOTEN  =       -14.206741  see above
  free energy    TOTEN  =       -14.20663110 eV
  free energy    TOTEN  =       -14.20663110 eV
  free energy    TOTEN  =       -14.20663111 eV
  free energy    TOTEN  =       -14.20663117 eV
  free  energy   TOTEN  =       -14.206631 eV
% ion-electron   TOTEN  =       -14.206631  see above
  free energy    TOTEN  =       -14.20704802 eV
  free energy    TOTEN  =       -14.20704798 eV
  free energy    TOTEN  =       -14.20704801 eV
  free energy    TOTEN  =       -14.20704807 eV
  free  energy   TOTEN  =       -14.207048 eV
% ion-electron   TOTEN  =       -14.207048  see above
  free energy    TOTEN  =       -14.20796517 eV
  free energy    TOTEN  =       -14.20796490 eV
  free energy    TOTEN  =       -14.20796498 eV
  free energy    TOTEN  =       -14.20796498 eV
  free  energy   TOTEN  =       -14.207965 eV
% ion-electron   TOTEN  =       -14.207965  see above
  free energy    TOTEN  =       -14.20932241 eV
  free energy    TOTEN  =       -14.20932228 eV
  free energy    TOTEN  =       -14.20932222 eV
  free energy    TOTEN  =       -14.20932230 eV
  free  energy   TOTEN  =       -14.209322 eV
% ion-electron   TOTEN  =       -14.209322  see above
  free energy    TOTEN  =       -14.21103113 eV
  free energy    TOTEN  =       -14.21103105 eV
  free energy    TOTEN  =       -14.21103113 eV
  free energy    TOTEN  =       -14.21103117 eV
  free  energy   TOTEN  =       -14.211031 eV
% ion-electron   TOTEN  =       -14.211031  see above
  free energy    TOTEN  =       -14.21297795 eV
  free energy    TOTEN  =       -14.21297752 eV
  free energy    TOTEN  =       -14.21297780 eV
  free energy    TOTEN  =       -14.21297780 eV
  free  energy   TOTEN  =       -14.212978 eV
% ion-electron   TOTEN  =       -14.212978  see above
  free energy    TOTEN  =       -14.21503144 eV
  free energy    TOTEN  =       -14.21503138 eV
  free energy    TOTEN  =       -14.21503170 eV
  free energy    TOTEN  =       -14.21503172 eV
  free  energy   TOTEN  =       -14.215032 eV
% ion-electron   TOTEN  =       -14.215032  see above
  free energy    TOTEN  =       -14.21705421 eV
  free energy    TOTEN  =       -14.21705447 eV
  free energy    TOTEN  =       -14.21705449 eV
  free energy    TOTEN  =       -14.21705452 eV
  free  energy   TOTEN  =       -14.217055 eV
% ion-electron   TOTEN  =       -14.217055  see above
  free energy    TOTEN  =       -14.21890394 eV
  free energy    TOTEN  =       -14.21890408 eV
  free energy    TOTEN  =       -14.21890412 eV
  free energy    TOTEN  =       -14.21890414 eV
  free  energy   TOTEN  =       -14.218904 eV
% ion-electron   TOTEN  =       -14.218904  see above
  free energy    TOTEN  =       -14.22044587 eV
  free energy    TOTEN  =       -14.22044593 eV
  free energy    TOTEN  =       -14.22044596 eV
  free energy    TOTEN  =       -14.22044598 eV
  free  energy   TOTEN  =       -14.220446 eV
% ion-electron   TOTEN  =       -14.220446  see above
  free energy    TOTEN  =       -14.22156565 eV
  free energy    TOTEN  =       -14.22156566 eV
  free energy    TOTEN  =       -14.22156568 eV
  free energy    TOTEN  =       -14.22156570 eV
  free  energy   TOTEN  =       -14.221566 eV
% ion-electron   TOTEN  =       -14.221566  see above
  free energy    TOTEN  =       -14.22217163 eV
  free energy    TOTEN  =       -14.22217168 eV
  free energy    TOTEN  =       -14.22217176 eV
  free energy    TOTEN  =       -14.22217181 eV
  free  energy   TOTEN  =       -14.222172 eV
% ion-electron   TOTEN  =       -14.222172  see above
  free energy    TOTEN  =       -14.22221341 eV
  free energy    TOTEN  =       -14.22221389 eV
  free energy    TOTEN  =       -14.22221413 eV
  free energy    TOTEN  =       -14.22221416 eV
  free  energy   TOTEN  =       -14.222214 eV
% ion-electron   TOTEN  =       -14.222214  see above
  free energy    TOTEN  =       -14.22167978 eV
  free energy    TOTEN  =       -14.22168035 eV
  free energy    TOTEN  =       -14.22168034 eV
  free energy    TOTEN  =       -14.22168045 eV
  free  energy   TOTEN  =       -14.221680 eV
% ion-electron   TOTEN  =       -14.221680  see above
  free energy    TOTEN  =       -14.22060315 eV
  free energy    TOTEN  =       -14.22060357 eV
  free energy    TOTEN  =       -14.22060344 eV
  free energy    TOTEN  =       -14.22060410 eV
  free  energy   TOTEN  =       -14.220604 eV
% ion-electron   TOTEN  =       -14.220604  see above
  free energy    TOTEN  =       -14.21905356 eV
  free energy    TOTEN  =       -14.21905426 eV
  free energy    TOTEN  =       -14.21905460 eV
  free energy    TOTEN  =       -14.21905471 eV
  free  energy   TOTEN  =       -14.219055 eV
% ion-electron   TOTEN  =       -14.219055  see above
  free energy    TOTEN  =       -14.21714521 eV
  free energy    TOTEN  =       -14.21714565 eV
  free energy    TOTEN  =       -14.21714563 eV
  free energy    TOTEN  =       -14.21714576 eV
  free  energy   TOTEN  =       -14.217146 eV
% ion-electron   TOTEN  =       -14.217146  see above
  free energy    TOTEN  =       -14.21501601 eV
  free energy    TOTEN  =       -14.21501692 eV
  free energy    TOTEN  =       -14.21501725 eV
  free energy    TOTEN  =       -14.21501728 eV
  free  energy   TOTEN  =       -14.215017 eV
% ion-electron   TOTEN  =       -14.215017  see above
  free energy    TOTEN  =       -14.21283286 eV
  free energy    TOTEN  =       -14.21283311 eV
  free energy    TOTEN  =       -14.21283323 eV
  free energy    TOTEN  =       -14.21283331 eV
  free  energy   TOTEN  =       -14.212833 eV
% ion-electron   TOTEN  =       -14.212833  see above
  free energy    TOTEN  =       -14.21076543 eV
  free energy    TOTEN  =       -14.21076665 eV
  free energy    TOTEN  =       -14.21076698 eV
  free energy    TOTEN  =       -14.21076691 eV
  free  energy   TOTEN  =       -14.210767 eV
% ion-electron   TOTEN  =       -14.210767  see above
  free energy    TOTEN  =       -14.20898514 eV
  free energy    TOTEN  =       -14.20898525 eV
  free energy    TOTEN  =       -14.20898529 eV
  free energy    TOTEN  =       -14.20898539 eV
  free  energy   TOTEN  =       -14.208985 eV
% ion-electron   TOTEN  =       -14.208985  see above
  free energy    TOTEN  =       -14.20763415 eV
  free energy    TOTEN  =       -14.20763527 eV
  free energy    TOTEN  =       -14.20763555 eV
  free energy    TOTEN  =       -14.20763554 eV
  free  energy   TOTEN  =       -14.207636 eV
% ion-electron   TOTEN  =       -14.207636  see above
  free energy    TOTEN  =       -14.20682869 eV
  free energy    TOTEN  =       -14.20682876 eV
  free energy    TOTEN  =       -14.20682880 eV
  free energy    TOTEN  =       -14.20682896 eV
  free  energy   TOTEN  =       -14.206829 eV
% ion-electron   TOTEN  =       -14.206829  see above
  free energy    TOTEN  =       -14.20663198 eV
  free energy    TOTEN  =       -14.20663266 eV
  free energy    TOTEN  =       -14.20663335 eV
  free energy    TOTEN  =       -14.20663334 eV
  free  energy   TOTEN  =       -14.206633 eV
% ion-electron   TOTEN  =       -14.206633  see above
  free energy    TOTEN  =       -14.20706325 eV
  free energy    TOTEN  =       -14.20706360 eV
  free energy    TOTEN  =       -14.20706367 eV
  free energy    TOTEN  =       -14.20706370 eV
  free  energy   TOTEN  =       -14.207064 eV
% ion-electron   TOTEN  =       -14.207064  see above
  free energy    TOTEN  =       -14.20808458 eV
  free energy    TOTEN  =       -14.20808497 eV
  free energy    TOTEN  =       -14.20808502 eV
  free energy    TOTEN  =       -14.20808503 eV
  free  energy   TOTEN  =       -14.208085 eV
% ion-electron   TOTEN  =       -14.208085  see above
  free energy    TOTEN  =       -14.20961211 eV
  free energy    TOTEN  =       -14.20961160 eV
  free energy    TOTEN  =       -14.20961157 eV
  free energy    TOTEN  =       -14.20961205 eV
  free  energy   TOTEN  =       -14.209612 eV
% ion-electron   TOTEN  =       -14.209612  see above
  free energy    TOTEN  =       -14.21151836 eV
  free energy    TOTEN  =       -14.21151828 eV
  free energy    TOTEN  =       -14.21151833 eV
  free energy    TOTEN  =       -14.21151840 eV
  free  energy   TOTEN  =       -14.211518 eV
% ion-electron   TOTEN  =       -14.211518  see above
  free energy    TOTEN  =       -14.21364718 eV
  free energy    TOTEN  =       -14.21364758 eV
  free energy    TOTEN  =       -14.21364809 eV
  free energy    TOTEN  =       -14.21364811 eV
  free  energy   TOTEN  =       -14.213648 eV
% ion-electron   TOTEN  =       -14.213648  see above
  free energy    TOTEN  =       -14.21583061 eV
  free energy    TOTEN  =       -14.21583072 eV
  free energy    TOTEN  =       -14.21583078 eV
  free energy    TOTEN  =       -14.21583085 eV
  free  energy   TOTEN  =       -14.215831 eV
% ion-electron   TOTEN  =       -14.215831  see above
  free energy    TOTEN  =       -14.21789430 eV
  free energy    TOTEN  =       -14.21789444 eV
  free energy    TOTEN  =       -14.21789466 eV
  free energy    TOTEN  =       -14.21789484 eV
  free  energy   TOTEN  =       -14.217895 eV
% ion-electron   TOTEN  =       -14.217895  see above
  free energy    TOTEN  =       -14.21968427 eV
  free energy    TOTEN  =       -14.21968440 eV
  free energy    TOTEN  =       -14.21968447 eV
  free energy    TOTEN  =       -14.21968458 eV
  free  energy   TOTEN  =       -14.219685 eV
% ion-electron   TOTEN  =       -14.219685  see above
  free energy    TOTEN  =       -14.22106753 eV
  free energy    TOTEN  =       -14.22106758 eV
  free energy    TOTEN  =       -14.22106762 eV
  free energy    TOTEN  =       -14.22106769 eV
  free  energy   TOTEN  =       -14.221068 eV
% ion-electron   TOTEN  =       -14.221068  see above
  free energy    TOTEN  =       -14.22194435 eV
  free energy    TOTEN  =       -14.22194472 eV
  free energy    TOTEN  =       -14.22194472 eV
  free energy    TOTEN  =       -14.22194479 eV
  free  energy   TOTEN  =       -14.221945 eV
% ion-electron   TOTEN  =       -14.221945  see above
  free energy    TOTEN  =       -14.22226433 eV
  free energy    TOTEN  =       -14.22226450 eV
  free energy    TOTEN  =       -14.22226450 eV
  free energy    TOTEN  =       -14.22226453 eV
  free  energy   TOTEN  =       -14.222265 eV
% ion-electron   TOTEN  =       -14.222265  see above
  free energy    TOTEN  =       -14.22200739 eV
  free energy    TOTEN  =       -14.22200819 eV
  free energy    TOTEN  =       -14.22200822 eV
  free energy    TOTEN  =       -14.22200823 eV
  free  energy   TOTEN  =       -14.222008 eV
% ion-electron   TOTEN  =       -14.222008  see above
  free energy    TOTEN  =       -14.22120290 eV
  free energy    TOTEN  =       -14.22120312 eV
  free energy    TOTEN  =       -14.22120318 eV
  free energy    TOTEN  =       -14.22120323 eV
  free  energy   TOTEN  =       -14.221203 eV
% ion-electron   TOTEN  =       -14.221203  see above
  free energy    TOTEN  =       -14.21991375 eV
  free energy    TOTEN  =       -14.21991429 eV
  free energy    TOTEN  =       -14.21991448 eV
  free energy    TOTEN  =       -14.21991452 eV
  free  energy   TOTEN  =       -14.219915 eV
% ion-electron   TOTEN  =       -14.219915  see above
  free energy    TOTEN  =       -14.21824052 eV
  free energy    TOTEN  =       -14.21824250 eV
  free energy    TOTEN  =       -14.21824297 eV
  free energy    TOTEN  =       -14.21824299 eV
  free  energy   TOTEN  =       -14.218243 eV
% ion-electron   TOTEN  =       -14.218243  see above
  free energy    TOTEN  =       -14.21631207 eV
  free energy    TOTEN  =       -14.21631285 eV
  free energy    TOTEN  =       -14.21631277 eV
  free energy    TOTEN  =       -14.21631293 eV
  free  energy   TOTEN  =       -14.216313 eV
% ion-electron   TOTEN  =       -14.216313  see above
  free energy    TOTEN  =       -14.21425982 eV
  free energy    TOTEN  =       -14.21426122 eV
  free energy    TOTEN  =       -14.21426199 eV
  free energy    TOTEN  =       -14.21426218 eV
  free  energy   TOTEN  =       -14.214262 eV
% ion-electron   TOTEN  =       -14.214262  see above
  free energy    TOTEN  =       -14.21223239 eV
  free energy    TOTEN  =       -14.21223249 eV
  free energy    TOTEN  =       -14.21223255 eV
  free energy    TOTEN  =       -14.21223262 eV
  free  energy   TOTEN  =       -14.212233 eV
% ion-electron   TOTEN  =       -14.212233  see above
  free energy    TOTEN  =       -14.21036036 eV
  free energy    TOTEN  =       -14.21036146 eV
  free energy    TOTEN  =       -14.21036189 eV
  free energy    TOTEN  =       -14.21036193 eV
  free  energy   TOTEN  =       -14.210362 eV
% ion-electron   TOTEN  =       -14.210362  see above
  free energy    TOTEN  =       -14.20877367 eV
  free energy    TOTEN  =       -14.20877386 eV
  free energy    TOTEN  =       -14.20877386 eV
  free energy    TOTEN  =       -14.20877406 eV
  free  energy   TOTEN  =       -14.208774 eV
% ion-electron   TOTEN  =       -14.208774  see above
  free energy    TOTEN  =       -14.20757193 eV
  free energy    TOTEN  =       -14.20757232 eV
  free energy    TOTEN  =       -14.20757243 eV
  free energy    TOTEN  =       -14.20757250 eV
  free  energy   TOTEN  =       -14.207572 eV
% ion-electron   TOTEN  =       -14.207572  see above
  free energy    TOTEN  =       -14.20683559 eV
  free energy    TOTEN  =       -14.20683707 eV
  free energy    TOTEN  =       -14.20683734 eV
  free energy    TOTEN  =       -14.20683731 eV
  free  energy   TOTEN  =       -14.206837 eV
% ion-electron   TOTEN  =       -14.206837  see above
  free energy    TOTEN  =       -14.20661517 eV
  free energy    TOTEN  =       -14.20661541 eV
  free energy    TOTEN  =       -14.20661558 eV
  free energy    TOTEN  =       -14.20661572 eV
  free  energy   TOTEN  =       -14.206616 eV
% ion-electron   TOTEN  =       -14.206616  see above
  free energy    TOTEN  =       -14.20691996 eV
  free energy    TOTEN  =       -14.20692142 eV
  free energy    TOTEN  =       -14.20692200 eV
  free energy    TOTEN  =       -14.20692226 eV
  free  energy   TOTEN  =       -14.206922 eV
% ion-electron   TOTEN  =       -14.206922  see above
  free energy    TOTEN  =       -14.20773479 eV
  free energy    TOTEN  =       -14.20773616 eV
  free energy    TOTEN  =       -14.20773622 eV
  free energy    TOTEN  =       -14.20773641 eV
  free  energy   TOTEN  =       -14.207736 eV
% ion-electron   TOTEN  =       -14.207736  see above
  free energy    TOTEN  =       -14.20900466 eV
  free energy    TOTEN  =       -14.20900565 eV
  free energy    TOTEN  =       -14.20900622 eV
  free energy    TOTEN  =       -14.20900631 eV
  free  energy   TOTEN  =       -14.209006 eV
% ion-electron   TOTEN  =       -14.209006  see above
  free energy    TOTEN  =       -14.21064765 eV
  free energy    TOTEN  =       -14.21064814 eV
  free energy    TOTEN  =       -14.21064814 eV
  free energy    TOTEN  =       -14.21064820 eV
  free  energy   TOTEN  =       -14.210648 eV
% ion-electron   TOTEN  =       -14.210648  see above
  free energy    TOTEN  =       -14.21255208 eV
