   0.51791625  0.53229875  0.41631750
   0.40275375  0.49046750  0.39782750
   0.58918000  0.43159875  0.40790375
   0.51791535  0.53229633  0.41631700
   0.40279146  0.49047839  0.39783340
   0.58915670  0.43162652  0.40790580
   0.51791357  0.53229155  0.41631604
   0.40286641  0.49050015  0.39784485
   0.58911030  0.43168130  0.40790982
   0.51791093  0.53228448  0.41631462
   0.40297740  0.49053239  0.39786166
   0.58904153  0.43176214  0.40791574
   0.51790747  0.53227524  0.41631276
   0.40312267  0.49057466  0.39788356
   0.58895151  0.43186775  0.40792350
   0.51790327  0.53226398  0.41631051
   0.40329983  0.49062624  0.39791021
   0.58884167  0.43199641  0.40793295
   0.51789838  0.53225088  0.41630788
   0.40350590  0.49068627  0.39794114
   0.58871384  0.43214596  0.40794395
   0.51789289  0.53223616  0.41630494
   0.40373739  0.49075379  0.39797584
   0.58857016  0.43231385  0.40795634
   0.51788690  0.53222009  0.41630173
   0.40399035  0.49082766  0.39801372
   0.58841308  0.43249714  0.40796988
   0.51788051  0.53220293  0.41629830
   0.40426038  0.49090666  0.39805413
   0.58824525  0.43269266  0.40798434
   0.51787384  0.53218499  0.41629471
   0.40454275  0.49098944  0.39809639
   0.58806959  0.43289691  0.40799946
   0.51786701  0.53216659  0.41629103
   0.40483238  0.49107459  0.39813975
   0.58788918  0.43310617  0.40801499
   0.51786016  0.53214807  0.41628732
   0.40512396  0.49116056  0.39818344
   0.58770723  0.43331656  0.40803070
   0.51785342  0.53212977  0.41628365
   0.40541200  0.49124584  0.39822665
   0.58752708  0.43352414  0.40804626
   0.51784692  0.53211202  0.41628008
   0.40569107  0.49132887  0.39826854
   0.58735200  0.43372503  0.40806141
   0.51784080  0.53209518  0.41627669
   0.40595583  0.49140807  0.39830831
   0.58718518  0.43391528  0.40807585
   0.51783519  0.53207958  0.41627355
   0.40620101  0.49148192  0.39834517
   0.58702978  0.43409105  0.40808936
   0.51783021  0.53206553  0.41627070
   0.40642174  0.49154901  0.39837837
   0.58688873  0.43424881  0.40810168
   0.51782597  0.53205331  0.41626821
   0.40661347  0.49160801  0.39840726
   0.58676475  0.43438528  0.40811258
   0.51782258  0.53204317  0.41626613
   0.40677231  0.49165787  0.39843125
   0.58666023  0.43449760  0.40812186
   0.51782011  0.53203533  0.41626451
   0.40689492  0.49169762  0.39844983
   0.58657714  0.43458336  0.40812934
   0.51781862  0.53202994  0.41626336
   0.40697874  0.49172655  0.39846266
   0.58651705  0.43464064  0.40813487
   0.51781817  0.53202712  0.41626272
   0.40702198  0.49174414  0.39846947
   0.58648101  0.43466816  0.40813834
   0.51781878  0.53202693  0.41626259
   0.40702368  0.49175013  0.39847013
   0.58646961  0.43466519  0.40813972
   0.51782044  0.53202938  0.41626297
   0.40698382  0.49174451  0.39846466
   0.58648288  0.43463169  0.40813900
   0.51782314  0.53203441  0.41626387
   0.40690315  0.49172753  0.39845317
   0.58652042  0.43456820  0.40813620
   0.51782682  0.53204192  0.41626524
   0.40678335  0.49169968  0.39843589
   0.58658124  0.43447589  0.40813144
   0.51783143  0.53205175  0.41626708
   0.40662688  0.49166169  0.39841318
   0.58666394  0.43435650  0.40812485
   0.51783689  0.53206372  0.41626932
   0.40643695  0.49161448  0.39838550
   0.58676663  0.43421233  0.40811660
   0.51784308  0.53207756  0.41627193
   0.40621737  0.49155915  0.39835340
   0.58688707  0.43404619  0.40810690
   0.51784991  0.53209300  0.41627486
   0.40597255  0.49149701  0.39831754
   0.58702262  0.43386123  0.40809596
   0.51785725  0.53210974  0.41627803
   0.40570737  0.49142947  0.39827867
   0.58717040  0.43366100  0.40808406
   0.51786497  0.53212744  0.41628139
   0.40542700  0.49135802  0.39823762
   0.58732730  0.43344923  0.40807143
   0.51787293  0.53214576  0.41628486
   0.40513673  0.49128421  0.39819516
   0.58749009  0.43322986  0.40805832
   0.51788101  0.53216437  0.41628838
   0.40484207  0.49120965  0.39815212
   0.58765557  0.43300675  0.40804505
   0.51788905  0.53218290  0.41629188
   0.40454846  0.49113588  0.39810930
   0.58782049  0.43278391  0.40803191
