0.941181	0.942286
0.941266	0.941874
0.942022	0.941791
0.9421	0.941453
0.941861	0.942434
0.941813	0.941997
0.941479	0.942324
0.941026	0.94188
0.941523	0.941631
0.941595	0.942556
0.94156	0.942139
0.941179	0.94129
0.941226	0.942098
0.94196	0.941205
0.941555	0.941984
0.941928	0.94202
0.942228	0.942029
0.941086	0.941969
0.941546	0.941309
0.941939	0.941378
0.942464	0.94127
0.941078	0.941181
0.942426	0.941926
0.941865	0.942152
0.941582	0.941608
0.94179	0.941608
0.941095	0.94239
0.942742	0.94224
0.941631	0.94131
0.94117	0.940826
0.941241	0.941756
0.941457	0.94137
0.941587	0.94113
0.942108	0.94177
0.94137	0.941703
0.941682	0.942383
0.941851	0.942056
0.941635	0.942187
0.942345	0.941623
0.942492	0.94222
0.941343	0.941901
0.941705	0.941944
0.942147	0.942156
0.941976	0.941476
0.941057	0.941302
0.941102	0.942149
0.941913	0.941736
0.941134	0.941684
0.941532	0.94191
0.941843	0.941629
0.941937	0.941457
0.942062	0.941067
0.941557	0.942494
0.941741	0.941665
0.942069	0.941358
0.942258	0.94143
0.94217	0.941761
0.941254	0.941907
0.940979	0.941951
0.941275	0.941772
0.941587	0.941863
0.942137	0.941678
0.941807	0.941252
0.941667	0.941809
